CO2Mean,GMean,H2OMean,O2Mean,Points_0,Points_1,Points_2,TMean,UMean_0,UMean_1,UMean_2,rhoMean
0.0365934,187482,0.0299587,0.176151,0.475,0.44982,0.1,809.899,-0.306267,0.017409,0.020956,0.448393
0.0376633,188354,0.0308346,0.174479,0.475,0.4508,0.1,816.621,-0.307394,0.0171257,0.0212136,0.44444
0.0387331,189226,0.0317105,0.172808,0.475,0.45178,0.1,823.342,-0.30852,0.0168424,0.0214713,0.440486
0.0398031,190098,0.0325864,0.171136,0.475,0.45276,0.1,830.063,-0.309646,0.0165591,0.0217289,0.436533
0.0408729,190970,0.0334623,0.169465,0.475,0.45374,0.1,836.784,-0.310772,0.0162758,0.0219866,0.43258
0.0419428,191842,0.0343382,0.167793,0.475,0.45472,0.1,843.506,-0.311898,0.0159925,0.0222442,0.428627
0.0430127,192714,0.0352141,0.166121,0.475,0.4557,0.1,850.227,-0.313025,0.0157092,0.0225019,0.424674
0.0440826,193586,0.03609,0.16445,0.475,0.45668,0.1,856.948,-0.314151,0.015426,0.0227595,0.420721
0.0451525,194458,0.0369659,0.162778,0.475,0.45766,0.1,863.67,-0.315277,0.0151427,0.0230171,0.416768
0.0462224,195330,0.0378419,0.161107,0.475,0.45864,0.1,870.391,-0.316403,0.0148594,0.0232748,0.412815
0.0472923,196202,0.0387178,0.159435,0.475,0.45962,0.1,877.112,-0.317529,0.0145761,0.0235324,0.408862
0.0483621,197074,0.0395937,0.157764,0.475,0.4606,0.1,883.834,-0.318655,0.0142928,0.0237901,0.404908
0.0494321,197945,0.0404696,0.156092,0.475,0.46158,0.1,890.555,-0.319782,0.0140095,0.0240477,0.400955
0.0505019,198817,0.0413455,0.15442,0.475,0.46256,0.1,897.276,-0.320908,0.0137262,0.0243053,0.397002
0.0515718,199689,0.0422214,0.152749,0.475,0.46354,0.1,903.998,-0.322034,0.0134429,0.024563,0.393049
0.0527962,200667,0.0432238,0.15082,0.475,0.46452,0.1,910.306,-0.322961,0.012822,0.0250191,0.389496
0.054517,201918,0.0446326,0.148064,0.475,0.4655,0.1,915.258,-0.32313,0.0111076,0.0263754,0.387219
0.0562462,203063,0.0460483,0.145292,0.475,0.46648,0.1,920.134,-0.323075,0.00935971,0.0282045,0.384948
0.0579754,204209,0.047464,0.142519,0.475,0.46746,0.1,925.01,-0.323021,0.00761175,0.0300337,0.382677
0.0597045,205354,0.0488796,0.139747,0.475,0.46844,0.1,929.886,-0.322967,0.00586385,0.0318628,0.380407
0.0614337,206500,0.0502952,0.136975,0.475,0.46942,0.1,934.762,-0.322912,0.00411594,0.0336919,0.378136
0.0631629,207645,0.0517109,0.134202,0.475,0.4704,0.1,939.638,-0.322858,0.00236798,0.0355211,0.375865
0.064892,208790,0.0531266,0.13143,0.475,0.47138,0.1,944.514,-0.322803,0.000620073,0.0373502,0.373594
0.0666212,209936,0.0545422,0.128658,0.475,0.47236,0.1,949.39,-0.322749,-0.00112783,0.0391793,0.371324
0.0683504,211081,0.0559579,0.125885,0.475,0.47334,0.1,954.266,-0.322695,-0.00287579,0.0410085,0.369053
0.0700795,212226,0.0573735,0.123113,0.475,0.47432,0.1,959.142,-0.32264,-0.0046237,0.0428376,0.366782
0.0718087,213372,0.0587892,0.120341,0.475,0.4753,0.1,964.018,-0.322586,-0.00637166,0.0446668,0.364511
0.0735379,214517,0.0602048,0.117568,0.475,0.47628,0.1,968.894,-0.322531,-0.00811957,0.0464959,0.362241
0.075267,215662,0.0616205,0.114796,0.475,0.47726,0.1,973.77,-0.322477,-0.00986747,0.048325,0.35997
0.0769962,216808,0.0630362,0.112023,0.475,0.47824,0.1,978.646,-0.322423,-0.0116154,0.0501542,0.357699
0.0787254,217953,0.0644518,0.109251,0.475,0.47922,0.1,983.522,-0.322368,-0.0133633,0.0519833,0.355428
0.0804545,219099,0.0658674,0.106479,0.475,0.4802,0.1,988.398,-0.322314,-0.0151112,0.0538124,0.353158
0.0821837,220244,0.0672831,0.103706,0.475,0.48118,0.1,993.274,-0.32226,-0.0168592,0.0556416,0.350887
0.0839129,221389,0.0686987,0.100934,0.475,0.48216,0.1,998.15,-0.322205,-0.0186071,0.0574707,0.348616
0.085642,222535,0.0701144,0.0981618,0.475,0.48314,0.1,1003.03,-0.322151,-0.020355,0.0592998,0.346345
0.0873712,223680,0.0715301,0.0953894,0.475,0.48412,0.1,1007.9,-0.322096,-0.022103,0.061129,0.344075
0.0891004,224825,0.0729457,0.0926171,0.475,0.4851,0.1,1012.78,-0.322042,-0.0238509,0.0629581,0.341804
0.0908295,225971,0.0743613,0.0898448,0.475,0.48608,0.1,1017.65,-0.321988,-0.0255988,0.0647873,0.339533
0.0925587,227116,0.075777,0.0870724,0.475,0.48706,0.1,1022.53,-0.321933,-0.0273467,0.0666164,0.337262
0.0942879,228261,0.0771927,0.0843001,0.475,0.48804,0.1,1027.41,-0.321879,-0.0290947,0.0684455,0.334992
0.096017,229407,0.0786083,0.0815278,0.475,0.48902,0.1,1032.28,-0.321824,-0.0308426,0.0702747,0.332721
0.0977462,230552,0.080024,0.0787554,0.475,0.49,0.1,1037.16,-0.32177,-0.0325905,0.0721038,0.33045
0.0994754,231698,0.0814396,0.0759831,0.475,0.49098,0.1,1042.03,-0.321716,-0.0343384,0.073933,0.328179
0.101205,232843,0.0828553,0.0732108,0.475,0.49196,0.1,1046.91,-0.321661,-0.0360863,0.0757621,0.325909
0.102934,233988,0.0842709,0.0704384,0.475,0.49294,0.1,1051.79,-0.321607,-0.0378343,0.0775912,0.323638
0.104663,235134,0.0856866,0.0676661,0.475,0.49392,0.1,1056.66,-0.321553,-0.0395822,0.0794204,0.321367
0.106392,236279,0.0871022,0.0648938,0.475,0.4949,0.1,1061.54,-0.321498,-0.0413301,0.0812495,0.319096
0.108009,237431,0.0884264,0.0622886,0.475,0.49588,0.1,1065.78,-0.321187,-0.0433976,0.0831701,0.317107
0.109069,238576,0.0892937,0.0605186,0.475,0.49686,0.1,1066.82,-0.319508,-0.0469294,0.0856242,0.316521
0.110106,239628,0.090143,0.0587816,0.475,0.49784,0.1,1067.69,-0.31758,-0.0502051,0.0882815,0.315987
0.111144,240680,0.0909923,0.0570445,0.475,0.49882,0.1,1068.56,-0.315651,-0.053481,0.0909389,0.315453
0.112181,241733,0.0918416,0.0553075,0.475,0.4998,0.1,1069.44,-0.313723,-0.0567568,0.0935962,0.31492
0.113218,242785,0.0926909,0.0535705,0.475,0.50078,0.1,1070.31,-0.311794,-0.0600326,0.0962536,0.314386
0.114256,243837,0.0935402,0.0518335,0.475,0.50176,0.1,1071.19,-0.309865,-0.0633084,0.098911,0.313852
0.115293,244890,0.0943896,0.0500964,0.475,0.50274,0.1,1072.06,-0.307937,-0.0665843,0.101568,0.313319
0.116331,245942,0.0952388,0.0483595,0.475,0.50372,0.1,1072.93,-0.306008,-0.06986,0.104226,0.312785
0.117368,246994,0.0960881,0.0466224,0.475,0.5047,0.1,1073.81,-0.304079,-0.0731359,0.106883,0.312251
0.118405,248047,0.0969375,0.0448854,0.475,0.50568,0.1,1074.68,-0.302151,-0.0764117,0.10954,0.311718
0.119443,249099,0.0977867,0.0431484,0.475,0.50666,0.1,1075.56,-0.300222,-0.0796874,0.112198,0.311184
0.12048,250151,0.0986361,0.0414114,0.475,0.50764,0.1,1076.43,-0.298293,-0.0829633,0.114855,0.31065
0.121518,251204,0.0994854,0.0396743,0.475,0.50862,0.1,1077.3,-0.296365,-0.0862392,0.117513,0.310117
0.122555,252256,0.100335,0.0379374,0.475,0.5096,0.1,1078.18,-0.294436,-0.0895148,0.12017,0.309583
0.123592,253308,0.101184,0.0362003,0.475,0.51058,0.1,1079.05,-0.292507,-0.0927907,0.122827,0.309049
0.12463,254360,0.102033,0.0344633,0.475,0.51156,0.1,1079.92,-0.290579,-0.0960666,0.125485,0.308516
0.125667,255413,0.102883,0.0327263,0.475,0.51254,0.1,1080.8,-0.28865,-0.0993423,0.128142,0.307982
0.126705,256465,0.103732,0.0309893,0.475,0.51352,0.1,1081.67,-0.286721,-0.102618,0.130799,0.307448
0.127742,257517,0.104581,0.0292522,0.475,0.5145,0.1,1082.55,-0.284793,-0.105894,0.133457,0.306915
0.128779,258570,0.10543,0.0275153,0.475,0.51548,0.1,1083.42,-0.282864,-0.10917,0.136114,0.306381
0.129817,259622,0.10628,0.0257782,0.475,0.51646,0.1,1084.29,-0.280936,-0.112446,0.138771,0.305847
0.130854,260674,0.107129,0.0240412,0.475,0.51744,0.1,1085.17,-0.279007,-0.115721,0.141429,0.305314
0.131892,261727,0.107978,0.0223042,0.475,0.51842,0.1,1086.04,-0.277078,-0.118997,0.144086,0.30478
0.132929,262779,0.108828,0.0205672,0.475,0.5194,0.1,1086.91,-0.27515,-0.122273,0.146744,0.304246
0.133966,263831,0.109677,0.0188301,0.475,0.52038,0.1,1087.79,-0.273221,-0.125549,0.149401,0.303713
0.135004,264883,0.110526,0.0170932,0.475,0.52136,0.1,1088.66,-0.271292,-0.128825,0.152058,0.303179
0.136041,265936,0.111376,0.0153561,0.475,0.52234,0.1,1089.54,-0.269364,-0.1321,0.154716,0.302645
0.137079,266988,0.112225,0.0136191,0.475,0.52332,0.1,1090.41,-0.267435,-0.135376,0.157373,0.302112
0.138116,268040,0.113074,0.0118821,0.475,0.5243,0.1,1091.28,-0.265506,-0.138652,0.16003,0.301578
0.139153,269093,0.113924,0.0101451,0.475,0.52528,0.1,1092.16,-0.263578,-0.141928,0.162688,0.301044
0.140191,270145,0.114773,0.00840802,0.475,0.52626,0.1,1093.03,-0.261649,-0.145204,0.165345,0.300511
0.141136,271183,0.115547,0.00682073,0.475,0.52724,0.1,1093.82,-0.259596,-0.148475,0.167949,0.300024
0.141239,272085,0.115631,0.00659938,0.475,0.52822,0.1,1093.8,-0.256448,-0.151552,0.169988,0.299959
0.141332,272966,0.115707,0.00639643,0.475,0.5292,0.1,1093.83,-0.253423,-0.154086,0.171735,0.299886
0.141426,273847,0.115784,0.0061935,0.475,0.53018,0.1,1093.86,-0.250398,-0.156619,0.173482,0.299813
0.141519,274729,0.11586,0.00599056,0.475,0.53116,0.1,1093.89,-0.247374,-0.159153,0.175229,0.29974
0.141612,275610,0.115937,0.00578762,0.475,0.53214,0.1,1093.92,-0.244349,-0.161686,0.176976,0.299667
0.141706,276491,0.116013,0.00558469,0.475,0.53312,0.1,1093.96,-0.241324,-0.164219,0.178722,0.299594
0.141799,277373,0.11609,0.00538174,0.475,0.5341,0.1,1093.99,-0.238299,-0.166753,0.180469,0.299521
0.141893,278254,0.116166,0.0051788,0.475,0.53508,0.1,1094.02,-0.235275,-0.169286,0.182216,0.299448
0.141986,279136,0.116243,0.00497587,0.475,0.53606,0.1,1094.05,-0.23225,-0.17182,0.183963,0.299375
0.14208,280017,0.116319,0.00477292,0.475,0.53704,0.1,1094.08,-0.229225,-0.174353,0.18571,0.299301
0.142173,280898,0.116396,0.00456998,0.475,0.53802,0.1,1094.11,-0.2262,-0.176887,0.187457,0.299228
0.142267,281780,0.116472,0.00436705,0.475,0.539,0.1,1094.15,-0.223176,-0.17942,0.189203,0.299155
0.14236,282661,0.116549,0.00416411,0.475,0.53998,0.1,1094.18,-0.220151,-0.181954,0.19095,0.299082
0.142453,283542,0.116625,0.00396116,0.475,0.54096,0.1,1094.21,-0.217126,-0.184487,0.192697,0.299009
0.142547,284424,0.116702,0.00375823,0.475,0.54194,0.1,1094.24,-0.214102,-0.187021,0.194444,0.298936
0.14264,285305,0.116778,0.00355529,0.475,0.54292,0.1,1094.27,-0.211077,-0.189554,0.196191,0.298863
0.142734,286186,0.116855,0.00335235,0.475,0.5439,0.1,1094.3,-0.208052,-0.192088,0.197938,0.29879
0.142827,287068,0.116931,0.00314942,0.475,0.54488,0.1,1094.33,-0.205028,-0.194621,0.199684,0.298717
0.142921,287949,0.117008,0.00294647,0.475,0.54586,0.1,1094.37,-0.202003,-0.197154,0.201431,0.298644
0.143014,288830,0.117084,0.00274353,0.475,0.54684,0.1,1094.4,-0.198978,-0.199688,0.203178,0.29857
0.143108,289712,0.117161,0.0025406,0.475,0.54782,0.1,1094.43,-0.195953,-0.202221,0.204925,0.298497
0.143201,290593,0.117237,0.00233765,0.475,0.5488,0.1,1094.46,-0.192929,-0.204755,0.206672,0.298424
0.143294,291474,0.117314,0.00213471,0.475,0.54978,0.1,1094.49,-0.189904,-0.207288,0.208418,0.298351
0.143388,292356,0.11739,0.00193178,0.475,0.55076,0.1,1094.52,-0.186879,-0.209822,0.210165,0.298278
0.143481,293237,0.117467,0.00172884,0.475,0.55174,0.1,1094.56,-0.183854,-0.212355,0.211912,0.298205
0.143575,294118,0.117543,0.00152589,0.475,0.55272,0.1,1094.59,-0.18083,-0.214889,0.213659,0.298132
0.143668,295000,0.11762,0.00132296,0.475,0.5537,0.1,1094.62,-0.177805,-0.217422,0.215406,0.298059
0.143762,295881,0.117696,0.00112002,0.475,0.55468,0.1,1094.65,-0.17478,-0.219956,0.217153,0.297986
0.143855,296762,0.117773,0.000917075,0.475,0.55566,0.1,1094.68,-0.171756,-0.222489,0.218899,0.297913
0.143949,297644,0.117849,0.000714132,0.475,0.55664,0.1,1094.71,-0.168731,-0.225023,0.220646,0.29784
0.144042,298525,0.117926,0.000511201,0.475,0.55762,0.1,1094.75,-0.165706,-0.227556,0.222393,0.297766
0.144133,299403,0.118,0.000313789,0.475,0.5586,0.1,1094.79,-0.162699,-0.230069,0.224115,0.297691
0.144132,300188,0.117999,0.000301309,0.475,0.55958,0.1,1095.28,-0.16033,-0.231789,0.224918,0.297547
0.144132,301008,0.117999,0.000292194,0.475,0.56056,0.1,1095.83,-0.158318,-0.232901,0.225282,0.297393
0.144131,301828,0.117999,0.000283078,0.475,0.56154,0.1,1096.37,-0.156305,-0.234014,0.225647,0.297238
0.144131,302647,0.117999,0.000273963,0.475,0.56252,0.1,1096.91,-0.154293,-0.235126,0.226011,0.297083
0.144131,303467,0.117999,0.000264848,0.475,0.5635,0.1,1097.46,-0.15228,-0.236239,0.226375,0.296929
0.14413,304287,0.117998,0.000255733,0.475,0.56448,0.1,1098,-0.150267,-0.237351,0.226739,0.296774
0.14413,305106,0.117998,0.000246617,0.475,0.56546,0.1,1098.54,-0.148255,-0.238464,0.227103,0.296619
0.14413,305926,0.117998,0.000237502,0.475,0.56644,0.1,1099.09,-0.146242,-0.239576,0.227467,0.296465
0.14413,306746,0.117998,0.000228387,0.475,0.56742,0.1,1099.63,-0.14423,-0.240689,0.227832,0.29631
0.144129,307565,0.117997,0.000219271,0.475,0.5684,0.1,1100.17,-0.142217,-0.241802,0.228196,0.296156
0.144129,308385,0.117997,0.000210156,0.475,0.56938,0.1,1100.72,-0.140204,-0.242914,0.22856,0.296001
0.144129,309205,0.117997,0.000201041,0.475,0.57036,0.1,1101.26,-0.138192,-0.244027,0.228924,0.295846
0.144129,310025,0.117997,0.000191925,0.475,0.57134,0.1,1101.8,-0.136179,-0.245139,0.229288,0.295692
0.144128,310844,0.117997,0.00018281,0.475,0.57232,0.1,1102.34,-0.134166,-0.246252,0.229652,0.295537
0.144128,311664,0.117996,0.000173695,0.475,0.5733,0.1,1102.89,-0.132154,-0.247364,0.230016,0.295383
0.144128,312484,0.117996,0.000164579,0.475,0.57428,0.1,1103.43,-0.130141,-0.248477,0.230381,0.295228
0.144128,313303,0.117996,0.000155465,0.475,0.57526,0.1,1103.97,-0.128129,-0.249589,0.230745,0.295073
0.144127,314123,0.117996,0.000146349,0.475,0.57624,0.1,1104.52,-0.126116,-0.250702,0.231109,0.294919
0.144127,314943,0.117995,0.000137234,0.475,0.57722,0.1,1105.06,-0.124103,-0.251815,0.231473,0.294764
0.144127,315762,0.117995,0.000128119,0.475,0.5782,0.1,1105.6,-0.122091,-0.252927,0.231837,0.294609
0.144126,316582,0.117995,0.000119003,0.475,0.57918,0.1,1106.15,-0.120078,-0.25404,0.232201,0.294455
0.144126,317402,0.117995,0.000109888,0.475,0.58016,0.1,1106.69,-0.118065,-0.255152,0.232565,0.2943
0.144126,318222,0.117995,0.000100773,0.475,0.58114,0.1,1107.23,-0.116053,-0.256265,0.23293,0.294146
0.144126,319041,0.117994,9.16574e-05,0.475,0.58212,0.1,1107.78,-0.11404,-0.257377,0.233294,0.293991
0.144125,319861,0.117994,8.25419e-05,0.475,0.5831,0.1,1108.32,-0.112027,-0.25849,0.233658,0.293836
0.144125,320681,0.117994,7.3427e-05,0.475,0.58408,0.1,1108.86,-0.110015,-0.259603,0.234022,0.293682
0.144125,321500,0.117994,6.43115e-05,0.475,0.58506,0.1,1109.4,-0.108002,-0.260715,0.234386,0.293527
0.144125,322320,0.117993,5.5196e-05,0.475,0.58604,0.1,1109.95,-0.10599,-0.261828,0.23475,0.293373
0.144124,323140,0.117993,4.60811e-05,0.475,0.58702,0.1,1110.49,-0.103977,-0.26294,0.235115,0.293218
0.144124,323959,0.117993,3.69656e-05,0.475,0.588,0.1,1111.03,-0.101964,-0.264053,0.235479,0.293063
0.144124,324779,0.117993,2.78502e-05,0.475,0.58898,0.1,1111.58,-0.0999517,-0.265165,0.235843,0.292909
0.144124,325599,0.117993,1.87353e-05,0.475,0.58996,0.1,1112.12,-0.0979392,-0.266278,0.236207,0.292754
0.144121,326262,0.11799,1.75968e-05,0.475,0.59094,0.1,1112.54,-0.0968791,-0.267032,0.235867,0.29264
0.14412,326976,0.11799,1.70748e-05,0.475,0.59192,0.1,1113,-0.0958954,-0.267296,0.235157,0.29252
0.14412,327689,0.11799,1.65528e-05,0.475,0.5929,0.1,1113.46,-0.0949118,-0.267561,0.234448,0.292399
0.14412,328403,0.11799,1.60308e-05,0.475,0.59388,0.1,1113.92,-0.0939282,-0.267825,0.233739,0.292279
0.14412,329117,0.117989,1.55088e-05,0.475,0.59486,0.1,1114.38,-0.0929446,-0.26809,0.233029,0.292159
0.144119,329830,0.117989,1.49868e-05,0.475,0.59584,0.1,1114.84,-0.091961,-0.268354,0.23232,0.292039
0.144119,330544,0.117989,1.44648e-05,0.475,0.59682,0.1,1115.3,-0.0909773,-0.268618,0.231611,0.291918
0.144119,331257,0.117989,1.39428e-05,0.475,0.5978,0.1,1115.76,-0.0899937,-0.268883,0.230901,0.291798
0.144119,331971,0.117989,1.34208e-05,0.475,0.59878,0.1,1116.21,-0.0890101,-0.269147,0.230192,0.291678
0.144118,332685,0.117988,1.28988e-05,0.475,0.59976,0.1,1116.67,-0.0880265,-0.269412,0.229483,0.291558
0.144118,333398,0.117988,1.23768e-05,0.475,0.60074,0.1,1117.13,-0.0870428,-0.269676,0.228773,0.291437
0.144118,334112,0.117988,1.18548e-05,0.475,0.60172,0.1,1117.59,-0.0860593,-0.26994,0.228064,0.291317
0.144117,334825,0.117988,1.13328e-05,0.475,0.6027,0.1,1118.05,-0.0850756,-0.270205,0.227355,0.291197
0.144117,335539,0.117987,1.08108e-05,0.475,0.60368,0.1,1118.51,-0.084092,-0.270469,0.226645,0.291077
0.144117,336253,0.117987,1.02888e-05,0.475,0.60466,0.1,1118.97,-0.0831084,-0.270734,0.225936,0.290956
0.144117,336966,0.117987,9.7668e-06,0.475,0.60564,0.1,1119.43,-0.0821248,-0.270998,0.225227,0.290836
0.144116,337680,0.117987,9.24479e-06,0.475,0.60662,0.1,1119.88,-0.0811411,-0.271262,0.224517,0.290716
0.144116,338393,0.117987,8.72281e-06,0.475,0.6076,0.1,1120.34,-0.0801575,-0.271527,0.223808,0.290596
0.144116,339107,0.117986,8.2008e-06,0.475,0.60858,0.1,1120.8,-0.0791739,-0.271791,0.223099,0.290475
0.144116,339820,0.117986,7.6788e-06,0.475,0.60956,0.1,1121.26,-0.0781903,-0.272056,0.222389,0.290355
0.144115,340534,0.117986,7.15682e-06,0.475,0.61054,0.1,1121.72,-0.0772067,-0.27232,0.22168,0.290235
0.144115,341248,0.117986,6.63481e-06,0.475,0.61152,0.1,1122.18,-0.0762231,-0.272584,0.220971,0.290115
0.144115,341961,0.117985,6.1128e-06,0.475,0.6125,0.1,1122.64,-0.0752394,-0.272849,0.220261,0.289994
0.144114,342675,0.117985,5.59082e-06,0.475,0.61348,0.1,1123.1,-0.0742558,-0.273113,0.219552,0.289874
0.144114,343388,0.117985,5.06881e-06,0.475,0.61446,0.1,1123.55,-0.0732722,-0.273378,0.218843,0.289754
0.144114,344102,0.117985,4.5468e-06,0.475,0.61544,0.1,1124.01,-0.0722886,-0.273642,0.218133,0.289634
0.144114,344816,0.117985,4.02482e-06,0.475,0.61642,0.1,1124.47,-0.071305,-0.273906,0.217424,0.289513
0.144113,345529,0.117984,3.50281e-06,0.475,0.6174,0.1,1124.93,-0.0703213,-0.274171,0.216715,0.289393
0.144113,346243,0.117984,2.9808e-06,0.475,0.61838,0.1,1125.39,-0.0693377,-0.274435,0.216005,0.289273
0.144113,346956,0.117984,2.45879e-06,0.475,0.61936,0.1,1125.85,-0.0683541,-0.2747,0.215296,0.289153
0.144113,347670,0.117984,1.93681e-06,0.475,0.62034,0.1,1126.31,-0.0673705,-0.274964,0.214586,0.289032
0.144112,348384,0.117983,1.4148e-06,0.475,0.62132,0.1,1126.77,-0.0663868,-0.275229,0.213877,0.288912
0.144112,348968,0.117984,1.31254e-06,0.475,0.6223,0.1,1127.13,-0.0655829,-0.27543,0.212762,0.288819
0.144114,349591,0.117985,1.27415e-06,0.475,0.62328,0.1,1127.52,-0.0645757,-0.275388,0.211564,0.288723
0.144116,350214,0.117987,1.23577e-06,0.475,0.62426,0.1,1127.91,-0.0635684,-0.275346,0.210366,0.288627
0.144118,350836,0.117988,1.19738e-06,0.475,0.62524,0.1,1128.3,-0.0625611,-0.275304,0.209168,0.288531
0.14412,351459,0.11799,1.159e-06,0.475,0.62622,0.1,1128.69,-0.0615539,-0.275262,0.20797,0.288435
0.144122,352082,0.117991,1.12061e-06,0.475,0.6272,0.1,1129.08,-0.0605466,-0.27522,0.206773,0.288338
0.144123,352704,0.117993,1.08223e-06,0.475,0.62818,0.1,1129.46,-0.0595393,-0.275179,0.205575,0.288242
0.144125,353327,0.117994,1.04384e-06,0.475,0.62916,0.1,1129.85,-0.058532,-0.275137,0.204377,0.288146
0.144127,353950,0.117996,1.00546e-06,0.475,0.63014,0.1,1130.24,-0.0575247,-0.275095,0.203179,0.28805
0.144129,354573,0.117997,9.67072e-07,0.475,0.63112,0.1,1130.63,-0.0565175,-0.275053,0.201981,0.287953
0.144131,355195,0.117999,9.28688e-07,0.475,0.6321,0.1,1131.02,-0.0555102,-0.275011,0.200784,0.287857
0.144133,355818,0.118,8.90302e-07,0.475,0.63308,0.1,1131.41,-0.0545029,-0.274969,0.199586,0.287761
0.144134,356441,0.118002,8.51916e-07,0.475,0.63406,0.1,1131.79,-0.0534956,-0.274927,0.198388,0.287665
0.144136,357063,0.118003,8.13532e-07,0.475,0.63504,0.1,1132.18,-0.0524884,-0.274885,0.19719,0.287569
0.144138,357686,0.118005,7.75147e-07,0.475,0.63602,0.1,1132.57,-0.0514811,-0.274843,0.195992,0.287472
0.14414,358309,0.118006,7.36761e-07,0.475,0.637,0.1,1132.96,-0.0504738,-0.274801,0.194794,0.287376
0.144142,358932,0.118008,6.98377e-07,0.475,0.63798,0.1,1133.35,-0.0494666,-0.274759,0.193597,0.28728
0.144144,359554,0.118009,6.59991e-07,0.475,0.63896,0.1,1133.74,-0.0484593,-0.274717,0.192399,0.287184
0.144145,360177,0.118011,6.21605e-07,0.475,0.63994,0.1,1134.13,-0.047452,-0.274675,0.191201,0.287087
0.144147,360800,0.118012,5.83221e-07,0.475,0.64092,0.1,1134.51,-0.0464448,-0.274633,0.190003,0.286991
0.144149,361422,0.118014,5.44836e-07,0.475,0.6419,0.1,1134.9,-0.0454375,-0.274591,0.188805,0.286895
0.144151,362045,0.118015,5.0645e-07,0.475,0.64288,0.1,1135.29,-0.0444302,-0.274549,0.187608,0.286799
0.144153,362668,0.118016,4.68066e-07,0.475,0.64386,0.1,1135.68,-0.043423,-0.274507,0.18641,0.286703
0.144155,363291,0.118018,4.2968e-07,0.475,0.64484,0.1,1136.07,-0.0424157,-0.274465,0.185212,0.286606
0.144156,363913,0.118019,3.91294e-07,0.475,0.64582,0.1,1136.46,-0.0414084,-0.274423,0.184014,0.28651
0.144158,364536,0.118021,3.52911e-07,0.475,0.6468,0.1,1136.85,-0.0404012,-0.274382,0.182817,0.286414
0.14416,365159,0.118022,3.14525e-07,0.475,0.64778,0.1,1137.23,-0.0393939,-0.27434,0.181619,0.286318
0.144162,365781,0.118024,2.76139e-07,0.475,0.64876,0.1,1137.62,-0.0383866,-0.274298,0.180421,0.286221
0.144164,366404,0.118025,2.37755e-07,0.475,0.64974,0.1,1138.01,-0.0373793,-0.274256,0.179223,0.286125
0.144166,367027,0.118027,1.99369e-07,0.475,0.65072,0.1,1138.4,-0.036372,-0.274214,0.178025,0.286029
0.144167,367650,0.118028,1.60983e-07,0.475,0.6517,0.1,1138.79,-0.0353648,-0.274172,0.176827,0.285933
0.144169,368272,0.11803,1.226e-07,0.475,0.65268,0.1,1139.18,-0.0343575,-0.27413,0.17563,0.285837
0.14417,368795,0.118031,1.13748e-07,0.475,0.65366,0.1,1139.5,-0.0334806,-0.274307,0.174452,0.285757
0.144172,369336,0.118032,1.10851e-07,0.475,0.65464,0.1,1139.84,-0.0324719,-0.274368,0.17342,0.285676
0.144174,369880,0.118034,1.0792e-07,0.475,0.65562,0.1,1140.18,-0.0314534,-0.274419,0.172397,0.285594
0.144175,370424,0.118035,1.04989e-07,0.475,0.6566,0.1,1140.52,-0.0304349,-0.274471,0.171373,0.285512
0.144177,370968,0.118036,1.02058e-07,0.475,0.65758,0.1,1140.85,-0.0294163,-0.274522,0.170349,0.28543
0.144179,371511,0.118038,9.91267e-08,0.475,0.65856,0.1,1141.19,-0.0283979,-0.274574,0.169326,0.285348
0.14418,372055,0.118039,9.61956e-08,0.475,0.65954,0.1,1141.53,-0.0273793,-0.274625,0.168302,0.285266
0.144182,372599,0.118041,9.32645e-08,0.475,0.66052,0.1,1141.87,-0.0263608,-0.274676,0.167278,0.285184
0.144184,373143,0.118042,9.03336e-08,0.475,0.6615,0.1,1142.21,-0.0253423,-0.274728,0.166255,0.285102
0.144186,373687,0.118043,8.74024e-08,0.475,0.66248,0.1,1142.55,-0.0243238,-0.274779,0.165231,0.28502
0.144187,374231,0.118045,8.44713e-08,0.475,0.66346,0.1,1142.89,-0.0233053,-0.27483,0.164208,0.284938
0.144189,374774,0.118046,8.15404e-08,0.475,0.66444,0.1,1143.22,-0.0222868,-0.274882,0.163184,0.284856
0.144191,375318,0.118048,7.86093e-08,0.475,0.66542,0.1,1143.56,-0.0212683,-0.274933,0.16216,0.284774
0.144192,375862,0.118049,7.56782e-08,0.475,0.6664,0.1,1143.9,-0.0202497,-0.274985,0.161137,0.284693
0.144194,376406,0.11805,7.27472e-08,0.475,0.66738,0.1,1144.24,-0.0192313,-0.275036,0.160113,0.284611
0.144196,376950,0.118052,6.98161e-08,0.475,0.66836,0.1,1144.58,-0.0182127,-0.275087,0.15909,0.284529
0.144198,377494,0.118053,6.6885e-08,0.475,0.66934,0.1,1144.92,-0.0171942,-0.275139,0.158066,0.284447
0.144199,378038,0.118055,6.3954e-08,0.475,0.67032,0.1,1145.26,-0.0161757,-0.27519,0.157042,0.284365
0.144201,378581,0.118056,6.10229e-08,0.475,0.6713,0.1,1145.59,-0.0151572,-0.275241,0.156019,0.284283
0.144203,379125,0.118057,5.80918e-08,0.475,0.67228,0.1,1145.93,-0.0141387,-0.275293,0.154995,0.284201
0.144204,379669,0.118059,5.51609e-08,0.475,0.67326,0.1,1146.27,-0.0131202,-0.275344,0.153972,0.284119
